id,name,absolute_magnitude_h,is_potentially_hazardous,is_sentry_object,date_observed,est_diameter_min_km,est_diameter_max_km,relative_velocity_kmph,miss_distance_km,orbiting_body
54561506,(2025 VQ2),27.686,False,False,2025-11-15,0.0077153384,0.017252021,20926.8575337275,1276234.613153805,Earth
54561648,(2025 VT3),27.068,False,False,2025-11-15,0.010255456,0.0229318968,27402.0010172631,1140199.315967579,Earth
54561685,(2025 VT4),27.713,False,False,2025-11-15,0.0076200001,0.0170388382,25907.6585172187,2730814.660754882,Earth
54561767,(2025 VB5),26.68,False,False,2025-11-15,0.0122618211,0.0274182656,31240.0279667133,6366522.452686954,Earth
54563468,(2025 WH4),24.306,False,False,2025-11-15,0.0365893738,0.081816327,89992.8159916356,8692469.940969722,Earth
54567022,(2025 XG5),23.42,False,False,2025-11-15,0.0550243571,0.1230382028,48160.4078010046,10994393.103394942,Earth
3587872,(2011 WA),21.68,False,False,2025-11-14,0.1226182113,0.2741826558,55160.8287314976,17926258.9068668,Earth
3634154,(2013 GM3),26.3,False,True,2025-11-14,0.0146067964,0.0326617897,30426.1541440426,47293375.333172,Earth
3835954,(2018 VR),24.76,False,False,2025-11-14,0.0296862251,0.0663804174,29908.8631503272,14351527.93977629,Earth
54016809,(2020 HW7),27.1,False,True,2025-11-14,0.0101054342,0.0225964377,72437.4572531026,56506068.47119508,Earth
54555527,(2025 US11),26.087,False,False,2025-11-14,0.0161122049,0.0360279855,29077.2169167691,4848609.638188619,Earth
54555753,(2025 UM17),21.261,False,False,2025-11-14,0.1487150689,0.3325370033,93458.5438753728,29652439.611745004,Earth
54561138,(2025 VD1),27.03,False,False,2025-11-14,0.0104365024,0.0233367288,23859.6880193612,1307111.374165213,Earth
54561370,(2025 VS1),26.751,False,False,2025-11-14,0.0118673835,0.0265362762,35207.3456052114,1535135.418879955,Earth
54561769,(2025 VD5),24.12,False,False,2025-11-14,0.0398616229,0.0891332986,42806.5679384604,5012111.089347058,Earth
54561774,(2025 VJ5),26.351,False,True,2025-11-14,0.0142677331,0.0319036211,33118.6537105409,5711337.203486331,Earth
54561779,(2025 VX5),25.25,False,False,2025-11-14,0.0236894499,0.0529712204,44635.8827618323,14833360.403923448,Earth
54561782,(2025 VD6),25.068,False,False,2025-11-14,0.0257605408,0.0576023204,41840.0696699928,11445902.767443301,Earth
54561871,(2025 VR6),28.094,False,False,2025-11-14,0.0063937401,0.0142968374,39569.9807595892,907361.062198367,Earth
54563268,(2025 WS3),22.11,False,False,2025-11-14,0.100590039,0.2249261651,53261.2230318648,18063808.553371463,Earth
54564666,(2025 WF14),25.02,False,False,2025-11-14,0.0263363131,0.0588897864,26517.2555746846,6343228.912424355,Earth
54567026,(2025 XO5),24.974,False,False,2025-11-14,0.026900167,0.0601506021,20114.0339390706,12068966.242319228,Earth
3445543,(2009 CD),23.03,False,False,2025-11-17,0.0658498783,0.1472448042,63084.4953094069,73842363.62870641,Earth
3552662,(2010 WA9),25.6,False,False,2025-11-17,0.0201629919,0.0450858206,78231.0730964735,66886523.22570899,Earth
3620868,(2012 XF133),22.2,False,False,2025-11-17,0.096506147,0.2157943048,38776.5614669123,17578431.113378275,Earth
3709924,(2015 CR),23.3,False,False,2025-11-17,0.058150704,0.130028927,67585.8882133364,48858327.25311953,Earth
54406862,(2023 WC1),26.48,False,False,2025-11-17,0.0134448195,0.0300635304,36715.4295395432,13382448.630732855,Earth
54553163,(2025 TK11),24.18,False,False,2025-11-17,0.038775283,0.0867041687,12811.6925122456,13607677.693563025,Earth
54561143,(2025 VJ1),25.845,False,False,2025-11-17,0.0180117113,0.0402754108,24646.2871360581,9828730.10566361,Earth
54561870,(2025 WC),29.458,False,False,2025-11-17,0.0034115754,0.0076285145,36742.0806030046,102597.495439353,Earth
54562544,(2025 WO),27.468,False,False,2025-11-17,0.0085301168,0.019073921,30588.6215938862,1018875.48827694,Earth
54563254,(2025 WF3),24.722,False,False,2025-11-17,0.0302102957,0.0675522749,22050.7132960889,11037102.278014427,Earth
54564991,(2025 XB),25.245,False,False,2025-11-17,0.0237440598,0.0530933317,25782.335338182,960123.692395035,Earth
54565696,(2025 XF),20.879,False,False,2025-11-17,0.1773188788,0.3964970667,67110.4896602753,26960908.55878341,Earth
3745032,(2016 EH1),22.66,False,False,2025-11-16,0.0780827277,0.1745982871,35372.4593425091,54167441.32176749,Earth
3892649,(2019 VX1),22.0,False,False,2025-11-16,0.1058168859,0.2366137501,60083.1534940736,24257910.799166743,Earth
54142541,(2021 HB3),24.8,False,False,2025-11-16,0.0291443905,0.0651688382,35691.454356209,59813770.606287666,Earth
54194339,(2021 RM5),26.5,False,False,2025-11-16,0.0133215567,0.0297879063,22129.5037837386,23970831.8433659,Earth
54219789,(2021 VW11),25.5,False,False,2025-11-16,0.0211132445,0.0472106499,42227.001953663,15407843.780651102,Earth
54266174,(2022 FG4),22.64,False,False,2025-11-16,0.0788052183,0.1762138252,77015.9252178954,5408860.228685112,Earth
54541500,(2025 QG3),22.52,False,False,2025-11-16,0.0832827346,0.1862258558,24921.9973293211,14193060.337265056,Earth
54561140,(2025 VF1),24.665,False,False,2025-11-16,0.0310137996,0.0693489642,25971.758548359,10335556.514262721,Earth
54561365,(2025 VN1),26.295,False,False,2025-11-16,0.0146404686,0.0327370829,38627.5994325137,1770959.107582035,Earth
54561651,(2025 VW3),27.743,False,True,2025-11-16,0.0075154498,0.0168050566,50420.1225898343,588088.704612674,Earth
54562178,(2025 WK),27.051,False,False,2025-11-16,0.0103360589,0.0231121304,17797.7229633793,4268957.894409057,Earth
54563476,(2025 WW4),26.257,False,False,2025-11-16,0.0148989265,0.0333150124,58764.3564077431,2816539.476190332,Earth
54564107,(2025 WR6),24.466,False,False,2025-11-16,0.0339902983,0.0760046177,31107.1115290668,10802558.817964233,Earth
54564372,(2025 WT10),26.1,False,False,2025-11-16,0.0160160338,0.0358129403,28023.5496228763,3333796.820671998,Earth
2348306,348306 (2005 AY28),21.55,True,False,2025-11-11,0.1301832102,0.2910985075,51668.9755811334,21919423.53870739,Earth
3791243,(2017 XA1),21.3,True,False,2025-11-11,0.1460679643,0.3266178974,49158.4101476638,55725994.53690086,Earth
3869320,(2019 SE5),26.66,False,False,2025-11-11,0.0123752784,0.0276719637,37498.3614381866,29093573.175540686,Earth
54098026,(2020 XR1),23.8,False,False,2025-11-11,0.046190746,0.1032856481,67365.7020580036,72965126.4463191,Earth
54212444,(2021 UB1),27.28,False,False,2025-11-11,0.0093015425,0.0207988814,73298.2007692656,62607716.615367636,Earth
54268448,(2022 GQ),30.4,False,True,2025-11-11,0.0022108281,0.0049435619,60995.3775840994,55394186.446281075,Earth
54554638,(2025 UL6),22.61,False,False,2025-11-11,0.0799015081,0.1786652037,62573.9306964642,24796673.121696863,Earth
54555164,(2025 UP9),24.416,False,False,2025-11-11,0.0347820341,0.0777749927,50391.189839871,6911452.426121007,Earth
54561043,(2025 VX),27.07,False,True,2025-11-11,0.0102460147,0.0229107855,22942.3518956311,461037.986222482,Earth
54561513,(2025 VX2),25.192,False,False,2025-11-11,0.0243307209,0.0544051458,33504.2889727725,15762276.993290542,Earth
54561595,(2025 VA3),26.288,False,False,2025-11-11,0.01468774,0.0328427851,73626.3671672812,4286923.446692458,Earth
54561598,(2025 VM3),27.237,False,True,2025-11-11,0.0094875696,0.0212148507,59907.564928827,853870.369087983,Earth
54561647,(2025 VU3),27.32,False,False,2025-11-11,0.0091317703,0.020419259,28885.9077195893,2034105.455979424,Earth
54561681,(2025 VA4),24.575,False,False,2025-11-11,0.0323262239,0.0722836341,22085.3974678826,12564049.352761423,Earth
54561686,(2025 VV4),29.662,False,False,2025-11-11,0.0031056676,0.006944484,73172.8640810848,102633.069812839,Earth
54561785,(2025 VF6),27.807,False,False,2025-11-11,0.0072971786,0.0163169874,34058.6545394989,832898.124014387,Earth
54563255,(2025 VN14),27.567,False,True,2025-11-11,0.0081499506,0.0182238436,56576.1068958928,1075650.049111055,Earth
54571203,(2025 YS8),22.96,False,False,2025-11-11,0.0680072129,0.1520687509,38518.9525133212,14151901.20601579,Earth
3359094,(2006 WV),27.2,False,True,2025-11-13,0.0096506147,0.0215794305,67064.5298376202,19827513.43584039,Earth
3767009,(2017 BS6),23.1,False,False,2025-11-13,0.063760979,0.1425738833,28054.6034934286,74383217.64361465,Earth
3789664,(2017 WG14),24.5,False,False,2025-11-13,0.0334622374,0.0748238376,40981.9509591052,9063720.033607556,Earth
54561373,(2025 VV1),25.387,False,False,2025-11-13,0.0222410341,0.0497324642,40554.660134668,2378197.177302781,Earth
54561509,(2025 VT2),28.538,False,True,2025-11-13,0.0052114068,0.0116530599,50609.5127837276,220533.110891936,Earth
54561646,(2025 VS3),27.565,False,False,2025-11-13,0.0081574604,0.0182406361,41097.6802335276,182353.056666063,Earth
54561650,(2025 VV3),28.521,False,False,2025-11-13,0.0052523659,0.0117446473,74691.2065074401,77097.087398514,Earth
54562094,(2025 VM7),26.463,False,False,2025-11-13,0.0135504893,0.0302998151,15862.8217473656,7202665.01042654,Earth
54580790,(2026 BO8),22.572,False,False,2025-11-13,0.0813120624,0.1818192989,41252.7631300286,24091097.3708448,Earth
3752785,(2016 FG60),21.42,True,False,2025-11-12,0.1382149359,0.3090579921,74144.5951982756,67253295.3155454,Earth
3781991,(2017 SP19),23.09,False,False,2025-11-12,0.0640552863,0.1432319745,37740.2161459943,24530457.219484303,Earth
3789662,(2017 WJ14),24.51,False,False,2025-11-12,0.0333084924,0.0744800533,31461.5501784828,37603823.54602375,Earth
3989190,(2020 BL8),25.71,False,False,2025-11-12,0.0191670368,0.0428587972,13979.0896326071,47755423.37429315,Earth
54350423,(2023 FZ),26.55,False,False,2025-11-12,0.013018321,0.0291098508,78842.8402139315,53041710.348837174,Earth
54553939,(2025 UB3),23.21,False,False,2025-11-12,0.0606114923,0.1355314169,12662.3142625794,26906671.671497464,Earth
54561041,(2025 VW),26.67,False,False,2025-11-12,0.0123184191,0.0275448225,25670.3511040149,2079238.50504737,Earth
54561379,(2025 VC2),27.032,False,False,2025-11-12,0.0104268944,0.0233152447,33118.5652796016,3083128.565249392,Earth
54561501,(2025 VN2),26.714,False,False,2025-11-12,0.0120713259,0.0269923054,18741.6555753933,5137050.08420433,Earth
54561512,(2025 VW2),25.212,False,False,2025-11-12,0.0241076555,0.0539063565,51332.9863696546,8617421.581441073,Earth
54561594,(2025 VB3),27.649,False,False,2025-11-12,0.0078479274,0.0175484991,13003.0994249478,5158438.121597804,Earth
54561596,(2025 VJ3),24.798,False,False,2025-11-12,0.0291712458,0.0652288886,46594.4722831242,1789646.753824139,Earth
54561597,(2025 VL3),29.355,False,False,2025-11-12,0.0035772968,0.0079990789,55920.5540311327,122082.393610048,Earth
54561649,(2025 VX3),26.981,False,False,2025-11-12,0.0106746827,0.0238693163,51216.1962946675,2115454.35419993,Earth
54561653,(2025 VZ3),25.795,False,False,2025-11-12,0.0184312579,0.0412135456,33892.633430869,5049663.640347429,Earth
54561689,(2025 VR4),30.306,False,True,2025-11-12,0.0023086334,0.0051622612,37079.4002406073,195487.300858453,Earth
54561775,(2025 VK5),28.273,False,True,2025-11-12,0.0058878261,0.0131655795,45328.649825556,1182750.739633148,Earth
54561865,(2025 VK6),25.397,False,False,2025-11-12,0.0221388459,0.0495039643,53302.2157690715,13837323.977580046,Earth
54563261,(2025 WL3),23.037,False,False,2025-11-12,0.0656379451,0.1467709072,37393.2715663091,27457120.729229856,Earth
54563275,(2025 WA4),25.404,False,False,2025-11-12,0.0220675936,0.0493446393,34326.5563415784,4710902.330488764,Earth
54564346,(2025 WE9),24.879,False,False,2025-11-12,0.0281031484,0.0628405502,20956.1804712858,17312315.845652867,Earth
3274691,(2005 FC),24.5,False,False,2025-11-22,0.0334622374,0.0748238376,42624.9704489436,30935530.04096453,Earth
3774099,(2017 HX3),21.87,True,False,2025-11-22,0.1123453177,0.2512117673,52240.3034694984,13419522.019755615,Earth
54087667,(2020 VF2),23.6,False,False,2025-11-22,0.0506471459,0.1132504611,49144.1466076495,70854044.08986992,Earth
54561777,(2025 VM5),26.97,False,True,2025-11-22,0.0107288945,0.0239905375,16043.15603171,1063903.011007388,Earth
54561781,(2025 VB6),25.292,False,False,2025-11-22,0.0232356581,0.0519565109,52561.7387650177,6258751.803063853,Earth
54562673,(2025 WV),26.203,False,False,2025-11-22,0.015274077,0.0341538745,80228.0581055402,4055505.400302091,Earth
54562764,(2025 WO1),28.237,False,False,2025-11-22,0.0059862517,0.0133856658,68900.5848937576,364220.039932922,Earth
54562945,(2025 WR1),29.535,False,True,2025-11-22,0.0032927213,0.0073627487,44113.8463527316,89300.20452845,Earth
54563247,(2025 WX2),25.77,False,False,2025-11-22,0.0186446818,0.041690776,31039.2486005927,2461780.244912802,Earth
54563474,(2025 WN4),26.804,False,False,2025-11-22,0.0115812377,0.0258964348,24414.1165157055,3371936.543312119,Earth
54564658,(2025 WY13),24.592,False,False,2025-11-22,0.0320741368,0.0717199501,41318.0960561111,9934707.794895187,Earth
3462097,(2009 KT21),19.87,False,False,2025-11-21,0.2821986791,0.6310154296,15137.7287108589,60860148.95985411,Earth
3553169,(2010 XC15),21.48,True,False,2025-11-21,0.1344481952,0.3006353038,92380.378605358,72732607.1651283,Earth
3698846,(2014 WV202),23.8,False,False,2025-11-21,0.046190746,0.1032856481,40540.0177477022,15941776.29106891,Earth
3764824,(2016 WB8),25.9,False,False,2025-11-21,0.0175612318,0.0392681082,54275.9546855488,34316201.09527319,Earth
3840727,(2019 FQ1),27.2,False,False,2025-11-21,0.0096506147,0.0215794305,39877.4471515466,57207448.48050682,Earth
54329635,(2022 WO6),29.02,False,True,2025-11-21,0.0041740243,0.0093334022,45233.3492976586,25850218.110823534,Earth
54358582,(2023 JK3),25.35,False,False,2025-11-21,0.0226232491,0.0505871228,48726.8310040268,59626379.04848064,Earth
54561366,(2025 VO1),26.536,False,True,2025-11-21,0.0131025244,0.0292981352,33650.2044465381,1009626.719642486,Earth
54561382,(2025 VE2),27.132,False,False,2025-11-21,0.0099576069,0.0222658859,6072.5250071392,5271751.821098015,Earth
54561690,(2025 VW4),26.295,False,False,2025-11-21,0.0146404686,0.0327370829,17061.4508783057,3293262.17077126,Earth
54561780,(2025 WA),24.915,False,False,2025-11-21,0.027641078,0.0618073294,28281.3040435175,2991805.348724932,Earth
54563245,(2025 WV2),25.055,False,False,2025-11-21,0.0259152246,0.0579482038,39877.9911843736,12921933.967779206,Earth
54563470,(2025 WJ4),21.304,False,False,2025-11-21,0.1457991448,0.3260167988,61556.0594190055,17141844.210857093,Earth
54571201,(2025 YR8),22.61,False,False,2025-11-21,0.0799015081,0.1786652037,41211.5435210347,22706365.03250012,Earth
2516155,516155 (2016 DP),20.11,True,False,2025-11-24,0.2526707542,0.5649889822,60073.1005304038,4787020.135270471,Earth
3714458,(2015 FW117),22.83,False,False,2025-11-24,0.0722029558,0.1614507173,85434.3792510606,67371701.2068621,Earth
3836094,(2018 VZ3),25.4,False,False,2025-11-24,0.022108281,0.0494356193,23267.2343282879,15223579.910391528,Earth
3879308,(2019 UG3),29.2,False,False,2025-11-24,0.0038419789,0.008590926,71149.7657195597,71115668.66889453,Earth
54087741,(2020 VY2),23.85,False,False,2025-11-24,0.0451393163,0.1009345797,58840.7373670144,17243987.661801208,Earth
54336807,(2022 XO2),23.84,False,False,2025-11-24,0.0453476699,0.1014004725,134083.7393045537,68801479.61807312,Earth
54561364,(2025 VM1),23.399,False,False,2025-11-24,0.0555590712,0.1242338599,39056.6061840409,25754586.72995945,Earth
54561508,(2025 VR2),23.15,False,False,2025-11-24,0.0623096019,0.1393285055,73858.789253462,17163832.56954309,Earth
54561694,(2025 VY4),24.642,False,False,2025-11-24,0.0313440403,0.0700874047,27799.3348861589,4807417.90956348,Earth
54561866,(2025 VL6),27.098,False,False,2025-11-24,0.0101147459,0.0226172594,52234.5132747947,962381.812403537,Earth
54561872,(2025 WD),23.748,False,False,2025-11-24,0.047310221,0.1057888701,88038.9604306526,13069952.353548173,Earth
54562948,(2025 WB2),27.093,False,False,2025-11-24,0.0101380628,0.0226693976,22687.9162876583,2147520.8072323,Earth
54563265,(2025 WO3),30.226,False,False,2025-11-24,0.0023952728,0.0053559927,21976.9830471515,764209.394336241,Earth
54563267,(2025 WR3),28.252,False,False,2025-11-24,0.0059450427,0.0132935196,40585.607361297,1876128.848637316,Earth
54563482,(2025 WC5),24.944,False,False,2025-11-24,0.0272743856,0.0609873803,53260.1824965916,1822370.988690899,Earth
54563908,(2025 WG6),27.249,False,False,2025-11-24,0.009435284,0.0210979364,53599.0898290691,2343170.720975443,Earth
54564364,(2025 WH10),24.242,False,False,2025-11-24,0.0376838249,0.084263594,24727.5845721933,6019749.443860226,Earth
54564649,(2025 WN13),26.534,False,False,2025-11-24,0.0131145978,0.0293251322,56071.2005084732,2950242.168588583,Earth
54564652,(2025 WP13),26.394,False,False,2025-11-24,0.0139879792,0.0312780723,23220.0476997685,9456433.037372796,Earth
54564659,(2025 WZ13),27.067,False,False,2025-11-24,0.0102601799,0.0229424598,31284.3815419276,1801019.767333232,Earth
54564992,(2025 XC),24.615,False,False,2025-11-24,0.0317362038,0.0709643091,70076.6413303147,4762659.812596902,Earth
54569377,(2025 YP3),24.942,False,False,2025-11-24,0.0272995178,0.0610435776,23966.4382862756,13198854.540056845,Earth
3180152,(2004 HF12),20.51,True,False,2025-11-23,0.2101623793,0.4699373665,52904.1635749098,24705571.35489936,Earth
3515661,(2010 GR33),22.6,False,False,2025-11-23,0.0802703167,0.1794898848,80867.5473572136,66055696.88259624,Earth
3696457,(2014 WO69),23.67,False,False,2025-11-23,0.0490405098,0.1096579137,37379.7032193878,36678999.879580915,Earth
3824065,(2018 JN1),22.3,False,False,2025-11-23,0.0921626549,0.2060819612,53325.1506284395,22280181.45009469,Earth
3893274,(2019 WJ),22.35,False,False,2025-11-23,0.0900647767,0.2013909631,43949.9024482788,9766456.775921905,Earth
3893862,(2019 XQ),23.8,False,False,2025-11-23,0.046190746,0.1032856481,76897.8117458435,51590519.545699455,Earth
54131346,(2021 EM3),26.53,False,False,2025-11-23,0.0131387781,0.0293792009,15367.6631151826,37906554.20889291,Earth
54217973,(2021 VZ6),25.16,False,False,2025-11-23,0.0246919266,0.0552128263,30918.2390622305,8277629.841453847,Earth
54403817,(2023 VY4),27.32,False,False,2025-11-23,0.0091317703,0.020419259,95967.6789957516,48216556.5646001,Earth
54561771,(2025 VF5),26.93,False,True,2025-11-23,0.0109283596,0.0244365549,28120.1760404718,1171032.020406272,Earth
54562089,(2025 VA7),27.623,False,False,2025-11-23,0.0079424589,0.017759878,42122.6142407687,1949449.113410875,Earth
54562674,(2025 WU),26.939,False,False,2025-11-23,0.0108831591,0.0243354835,56832.9768336697,2403921.847510537,Earth
54562765,(2025 WP1),28.564,False,False,2025-11-23,0.0051493804,0.0115143646,30773.3423545114,1878776.790775464,Earth
54562947,(2025 WT1),25.439,False,False,2025-11-23,0.0217147571,0.0485556731,71724.9285690408,5436027.186917325,Earth
54563273,(2025 WY3),28.647,False,False,2025-11-23,0.0049562702,0.0110825571,54956.7225976709,1050397.180665705,Earth
54563481,(2025 WB5),28.271,False,True,2025-11-23,0.0058932515,0.013177711,35106.1212085438,147015.257251681,Earth
54563904,(2025 WC6),25.931,False,False,2025-11-23,0.0173123083,0.0387114981,26176.7547609371,3506872.026877679,Earth
54563913,(2025 WM6),26.519,False,False,2025-11-23,0.0132055039,0.0295284043,15782.0628115622,3628799.87092823,Earth
54564342,(2025 WQ8),26.594,False,True,2025-11-23,0.0127571886,0.0285259409,34096.6060849868,2587792.469849241,Earth
54564983,(2025 WH16),22.69,False,False,2025-11-23,0.0770113926,0.1722027088,48389.9936019941,28800514.733036797,Earth
3836261,(2018 WC),23.1,False,False,2025-11-20,0.063760979,0.1425738833,75468.4212667093,20713941.522406038,Earth
54321082,(2022 UN12),25.0,False,False,2025-11-20,0.02658,0.0594346868,74869.6128055186,57125050.82641868,Earth
54336806,(2022 YS4),25.73,False,False,2025-11-20,0.0189913123,0.0424658654,53958.1349670134,38045994.78743416,Earth
54356388,(2023 HJ4),26.96,False,False,2025-11-20,0.0107784169,0.0241012728,35721.4982379292,56059775.43447149,Earth
54561778,(2025 VO5),25.85,False,False,2025-11-20,0.0179702855,0.0401827799,49570.76750976,4688420.059475175,Earth
54562542,(2025 VN9),27.143,False,False,2025-11-20,0.0099072923,0.0221533791,14751.5914863071,7078235.201839387,Earth
54562546,(2025 WP),26.609,False,False,2025-11-20,0.0126693687,0.0283295697,57935.991405335,1782110.686323954,Earth
54564345,(2025 WG9),24.853,False,False,2025-11-20,0.0284416624,0.0635974905,36897.9072247976,25564674.28348527,Earth
54571232,(2025 YZ8),24.19,False,False,2025-11-20,0.0385971268,0.0863057993,36904.2256558447,6629908.726148249,Earth
2003361,3361 Orpheus (1982 HR),19.54,True,False,2025-11-19,0.3285148278,0.7345814866,32676.653110938,5673381.48622631,Earth
3733861,(2015 VT64),26.0,False,False,2025-11-19,0.0167708462,0.0375007522,49564.5228635994,69970699.75395732,Earth
3742126,(2016 CB32),18.7,False,False,2025-11-19,0.4836764882,1.0815335068,16666.1893931211,29494153.60608816,Earth
3752011,(2016 GV221),25.02,False,False,2025-11-19,0.0263363131,0.0588897864,29306.8641492509,63524737.25691126,Earth
3763286,(2016 VS1),25.8,False,False,2025-11-19,0.0183888672,0.0411187571,17555.3935429722,9713976.182589548,Earth
3825011,(2018 KX1),22.98,False,False,2025-11-19,0.067383719,0.1506745763,96108.2609947834,56906132.98356829,Earth
3841635,(2019 HA4),25.96,False,False,2025-11-19,0.0170826395,0.0381979432,73271.8717252463,68269699.31237185,Earth
3893742,(2019 WL5),23.3,False,False,2025-11-19,0.058150704,0.130028927,69755.0069498404,56836608.3907513,Earth
54093082,(2020 WR3),25.0,False,False,2025-11-19,0.02658,0.0594346868,67311.5958233557,43703919.1036623,Earth
54105514,(2021 AT5),27.53,False,False,2025-11-19,0.0082900085,0.0185370226,56701.2205519744,47290187.37264273,Earth
54403825,(2023 VJ5),25.04,False,False,2025-11-19,0.0260948603,0.0583498816,35949.7166323262,10534173.896234546,Earth
2843079,843079 (2016 CB32),18.7,False,False,2025-11-19,0.4836764882,1.0815335068,16666.2035218862,29494135.235469725,Earth
54561044,(2025 VZ),23.593,False,False,2025-11-19,0.0508106764,0.1136161265,38776.1209888399,9008216.127161646,Earth
54561386,(2025 VK2),26.011,False,False,2025-11-19,0.0166861052,0.0373112654,54444.9649077767,3106511.714636121,Earth
54561502,(2025 VO2),26.085,False,False,2025-11-19,0.0161270516,0.0360611837,20500.4963505897,5640455.772948234,Earth
54561693,(2025 VA5),24.978,False,False,2025-11-19,0.0268506607,0.0600399026,31733.9083456834,7764617.366453005,Earth
54561770,(2025 VE5),24.273,False,False,2025-11-19,0.0371496714,0.0830691906,27525.1771596796,23711197.933277816,Earth
54562090,(2025 VZ6),28.381,False,False,2025-11-19,0.0056021531,0.0125267952,31485.4919020917,825078.538630978,Earth
54562946,(2025 WS1),25.709,False,False,2025-11-19,0.0191758656,0.042878539,40514.1887754616,6324683.713274065,Earth
54563469,(2025 WG4),21.062,True,False,2025-11-19,0.1629877546,0.3644516987,98405.7776096764,15758222.786295032,Earth
54563906,(2025 WE6),25.346,False,False,2025-11-19,0.022664961,0.0506803936,33202.4728017496,6164995.511821926,Earth
3789421,(2017 VS14),26.8,False,False,2025-11-18,0.0116025908,0.0259441818,24347.5851397198,22657274.820574936,Earth
3836131,(2018 VT5),28.5,False,True,2025-11-18,0.0053034072,0.0118587791,52750.9629700394,25395509.909676492,Earth
54392432,(2023 TG5),26.73,False,False,2025-11-18,0.011982708,0.0267941497,59370.7108543747,64121034.755685724,Earth
54544430,(2025 RK1),20.97,True,False,2025-11-18,0.1700415193,0.3802243961,43697.0540051705,11622821.262607578,Earth
54561367,(2025 VP1),27.399,False,False,2025-11-18,0.0088055194,0.0196897399,29502.9299652479,580960.396026748,Earth
54561683,(2025 VC4),27.132,False,False,2025-11-18,0.0099576069,0.0222658859,36067.7882188555,1987524.643604979,Earth
54562543,(2025 WN),26.943,False,False,2025-11-18,0.01086313,0.0242906971,32311.9631509806,3566357.301116194,Earth
54562545,(2025 WQ),27.216,False,False,2025-11-18,0.0095797677,0.0214210117,32367.0342049117,532846.489720756,Earth
54562671,(2025 WS),27.104,False,False,2025-11-18,0.0100868364,0.0225548518,17469.3744336497,2942319.77954891,Earth
54563252,(2025 WE3),26.31,False,False,2025-11-18,0.0145396843,0.0325117225,36130.6369748981,2388408.294075158,Earth
54563264,(2025 WN3),25.772,False,False,2025-11-18,0.0186275174,0.041652395,18547.8019461671,14471510.413125362,Earth
54563477,(2025 WX4),27.092,False,False,2025-11-18,0.0101427326,0.0226798396,21325.3568836986,1266149.457787968,Earth
54564112,(2025 WK8),23.83,False,False,2025-11-18,0.0455569852,0.1018685158,64432.9108313104,9934113.337839168,Earth
3617960,(2012 VK77),25.5,False,False,2025-11-26,0.0211132445,0.0472106499,20524.3458477063,12695994.344986109,Earth
3736682,(2015 XG352),25.5,False,False,2025-11-26,0.0211132445,0.0472106499,34557.3313147461,27759004.787833117,Earth
3789748,(2017 WW27),23.77,False,False,2025-11-26,0.0468333233,0.1047224945,58292.545717426,14005540.559123656,Earth
3892709,(2019 VA4),27.8,False,False,2025-11-26,0.0073207399,0.016369672,35596.7745181286,22892948.597251486,Earth
54017543,(2020 LF2),24.0,False,False,2025-11-26,0.0421264611,0.0941976306,55901.0089464404,45260484.50717847,Earth
54223985,(2021 WR),25.33,False,False,2025-11-26,0.0228325794,0.0510551996,33785.5657530363,4577193.280181038,Earth
54553168,(2025 TR11),24.69,False,False,2025-11-26,0.0306587876,0.0685551332,17184.6623562207,14202282.417639501,Earth
54553934,(2025 UW2),25.29,False,False,2025-11-26,0.0232570687,0.0520043867,19392.8988655176,16439150.373211859,Earth
54563248,(2025 WY2),26.208,False,False,2025-11-26,0.0152389476,0.0340753228,27580.9971376965,6172009.183560071,Earth
54563262,(2025 WK3),29.542,False,False,2025-11-26,0.0032821239,0.0073390522,59610.5893339877,113653.630740212,Earth
54563472,(2025 WL4),27.038,False,False,2025-11-26,0.0103981236,0.0232509113,30883.8701212633,3491822.959868863,Earth
54563480,(2025 WA5),27.478,False,False,2025-11-26,0.0084909244,0.0189862843,44133.2477377268,1170344.917389362,Earth
54563910,(2025 WJ6),27.135,False,False,2025-11-26,0.0099438594,0.0222351457,38647.8617593576,1252462.778581242,Earth
54564110,(2025 WR7),29.781,False,False,2025-11-26,0.0029400518,0.0065741556,20215.46485054,36276.346531188,Earth
54564363,(2025 WG10),23.505,False,False,2025-11-26,0.0529120974,0.1183150465,91336.417476115,17953537.240713228,Earth
54564370,(2025 WQ10),28.792,False,True,2025-11-26,0.0046361233,0.0103666868,34290.5477787745,330564.393767755,Earth
54564984,(2025 XA),22.377,False,False,2025-11-26,0.0889518483,0.1989023795,46748.8843967826,25051992.180420537,Earth
2376879,376879 (2001 WW1),22.35,False,False,2025-11-25,0.0900647767,0.2013909631,47493.413989205,33377882.653771274,Earth
3293923,(2005 TH50),28.0,False,True,2025-11-25,0.0066765941,0.0149293183,61301.4718832543,56391927.46555419,Earth
3735453,(2015 WN1),26.3,False,False,2025-11-25,0.0146067964,0.0326617897,50154.3986240952,24820607.34475731,Earth
3788150,(2017 UP43),26.4,False,True,2025-11-25,0.0139493823,0.0311917671,75023.168910943,65185206.3696687,Earth
3879725,(2019 UT6),21.93,True,False,2025-11-25,0.1092835959,0.2443655492,45311.7007365127,2387786.640126373,Earth
54214719,(2021 UW6),22.35,False,False,2025-11-25,0.0900647767,0.2013909631,59369.9621236128,19307854.462113533,Earth
